loan_account_number;customer_type;customer_id;loan_product_type;loan_status_code;loan_status_flag;days_past_due;final_maturity_date;total_installment_count;outstanding_installment_count;paid_installment_count;first_payment_date;original_loan_amount;outstanding_principal_balance;nominal_interest_rate;total_interest_amount;kkdf_rate;kkdf_amount;bsmv_rate;bsmv_amount;grace_period_months;installment_frequency;loan_start_date;loan_closing_date;customer_region_code;sector_code;internal_credit_rating;default_probability;risk_class;customer_segment;internal_rating;external_rating
LOAN_002526;T;CUST_00089;4;A;A;0;20250914;1;0;0;20250914;38090;35990;0;0;0;0;5.37;0;0;1;20250701;;REGION_1;17;2;0.0160;1;3;13;293
LOAN_002527;T;CUST_01402;4;A;A;0;20260215;10;8;1;20250517;46350;35980;3.26;671.39;15.03;102.63;4.78;35.91;0;1;20250417;;REGION_1;17;9;0.0116;1;3;14;191
LOAN_002528;T;CUST_01403;4;A;A;26;20260407;12;9;1;20250507;276230;250610;1.69;3709.44;0;0;4.94;212.72;0;1;20250407;;REGION_1;17;4;0.0112;1;3;1;314
LOAN_002529;V;CUST_00034;4;A;A;0;20250901;1;0;0;20250901;46020;46930;0;0;0;0;4.81;0;0;1;20250618;;REGION_17;17;8;0.0140;1;3;6;847
LOAN_002530;V;CUST_00001;4;A;A;0;20250907;1;0;0;20250907;34470;36420;0;0;0;0;4.98;0;0;1;20250624;;REGION_1;17;7;0.0428;1;3;14;340
LOAN_002531;V;CUST_00047;4;A;A;0;20250911;0;0;0;20250911;26570;26980;0;0;0;0;4.83;0;0;1;20250628;;REGION_1;17;4;0.0513;1;3;15;557
LOAN_002532;V;CUST_01404;4;A;A;0;20250926;2;2;0;20250727;646830;697390;2.79;3812.77;0;0;5.27;192.29;0;1;20250629;;REGION_17;17;9;0.0317;1;3;11;496
LOAN_002533;T;CUST_01405;4;A;A;0;20251226;6;6;0;20250725;9630;9280;4.95;104.96;0;0;4.88;5.08;0;1;20250628;;REGION_30;17;6;0.0498;1;3;10;689
LOAN_002534;V;CUST_00107;4;A;A;0;20250922;6;3;2;20250424;170490;85560;6.14;2103.15;0;0;4.89;79.84;0;1;20250324;;REGION_1;17;3;0.0233;1;3;6;201
LOAN_002535;T;CUST_01406;4;A;A;0;20251014;3;3;0;20250717;73720;88280;5.36;2022.67;0;0;5.02;120.24;0;1;20250616;;REGION_69;17;10;0.0465;1;3;2;643
LOAN_002536;V;CUST_01407;4;A;A;0;20250922;3;3;0;20250725;367740;372480;6.63;9424.56;0;0;5.29;471.06;0;1;20250624;;REGION_1;17;6;0.0126;1;3;15;390
LOAN_002537;T;CUST_01408;4;A;A;47;20260318;11;9;3;20250418;228870;135930;2.96;2368.99;0;0;5.24;122.49;0;1;20250318;;REGION_22;17;2;0.0437;1;3;5;503
LOAN_002538;V;CUST_01409;4;A;A;30;20260407;13;10;1;20250507;426070;368480;1.91;5847.40;0;0;4.62;258.40;0;1;20250407;;REGION_17;17;10;0.0481;1;3;4;219
LOAN_002539;T;CUST_01410;4;A;A;0;20260509;12;11;1;20250609;8280;8020;0;0;15.42;0;4.98;0;0;1;20250509;;REGION_6;17;4;0.0313;1;3;2;299
LOAN_002540;T;CUST_01411;4;A;A;0;20260413;10;9;0;20250714;84460;65420;5.33;2850.06;0;0;4.54;118.09;0;1;20250613;;REGION_59;17;10;0.0332;1;3;2;915
LOAN_002541;T;CUST_00241;4;A;A;0;20250825;0;0;0;20250825;9080;8710;0;0;0;0;4.91;0;0;1;20250611;;REGION_1;17;1;0.0320;1;3;13;83
LOAN_002542;T;CUST_00886;4;A;A;0;20251101;11;3;8;20241129;108390;43170;2.82;76.19;14.14;13.11;5.04;3.98;0;1;20241101;;REGION_6;17;9;0.0320;1;3;7;405
LOAN_002543;T;CUST_01412;4;A;A;25;20260407;12;10;1;20250507;154190;154130;1.71;2426.32;0;0;5.41;119.57;0;1;20250407;;REGION_6;17;9;0.0376;1;3;4;909
LOAN_002544;T;CUST_01413;4;A;A;0;20260513;12;11;0;20250613;196790;181000;5.11;5987.40;0;0;4.59;359.96;0;1;20250513;;REGION_18;17;1;0.0505;1;3;2;597
LOAN_002545;T;CUST_01414;4;A;A;0;20251029;5;4;1;20250701;20780;19690;5.58;83.65;0;0;5.33;4.79;0;1;20250531;;REGION_26;17;10;0.0322;1;3;7;618
LOAN_002546;V;CUST_00037;4;A;A;0;20250904;0;1;0;20250904;27550;26560;0;0;0;0;5.37;0;0;1;20250621;;REGION_1;17;6;0.0445;1;3;1;566
LOAN_002547;T;CUST_01415;4;A;A;0;20260423;10;10;0;20250724;28020;28120;5.15;626.49;0;0;4.64;30.45;0;1;20250623;;REGION_6;17;8;0.0220;1;3;4;511
LOAN_002548;V;CUST_00034;4;A;A;0;20250910;1;1;0;20250910;41220;32370;0;0;0;0;4.51;0;0;1;20250627;;REGION_17;17;10;0.0140;1;3;8;313
LOAN_002549;T;CUST_01416;4;A;A;0;20260408;11;9;2;20250508;199770;174780;1.85;2666.22;15.61;385.04;4.83;131.45;0;1;20250408;;REGION_6;17;10;0.0339;1;3;14;673
LOAN_002550;V;CUST_00013;4;A;A;0;20250912;1;0;0;20250912;14670;15100;0;0;0;0;4.69;0;0;1;20250629;;REGION_9;17;5;0.0206;1;3;10;395
LOAN_002551;T;CUST_01417;4;A;A;50;20260108;9;6;3;20250410;211820;133660;2.10;2358.70;0;0;4.73;132.15;0;1;20250310;;REGION_7;17;3;0.0414;1;3;2;375
LOAN_002552;V;CUST_00034;4;A;A;0;20250907;1;1;0;20250907;5870;5990;0;0;0;0;4.76;0;0;1;20250624;;REGION_17;17;7;0.0216;1;3;14;856
LOAN_002553;V;CUST_00004;4;A;A;0;20250905;0;1;0;20250905;8460;6910;0;0;0;0;4.51;0;0;1;20250622;;REGION_4;17;10;0.0169;1;3;8;526
LOAN_002554;T;CUST_00005;4;A;A;0;20250904;0;1;0;20250904;6270;5650;0;0;0;0;5.46;0;0;1;20250621;;REGION_5;17;9;0.0371;1;3;11;656
LOAN_002555;V;CUST_00013;4;A;A;0;20250903;0;1;0;20250903;18830;17390;0;0;0;0;4.55;0;0;1;20250620;;REGION_9;17;1;0.0123;1;3;12;344
LOAN_002556;T;CUST_01418;4;A;A;0;20251208;5;5;0;20250711;97570;97470;4.77;3566.90;14.51;543.17;4.69;182.49;0;1;20250610;;REGION_10;17;2;0.0304;1;3;1;63
LOAN_002557;T;CUST_01419;4;A;A;0;20251116;5;4;0;20250718;203600;182340;5.28;5458.62;0;0;4.99;226.56;0;1;20250618;;REGION_6;17;10;0.0135;1;3;14;525
LOAN_002558;T;CUST_01420;4;A;A;0;20260320;8;9;0;20250721;95090;113480;3.37;1800.21;13.93;237.31;5.35;86.60;0;1;20250620;;REGION_17;17;5;0.0483;1;3;1;208
LOAN_002559;T;CUST_01421;4;A;A;36;20260331;12;8;3;20250430;85860;72480;3.03;248.61;0;0;5.02;9.99;0;1;20250331;;REGION_65;17;4;0.0137;1;3;6;552
LOAN_002560;T;CUST_01422;4;A;A;24;20260509;12;11;0;20250609;331780;316130;5.41;13472.24;14.05;1610.44;5.08;646.93;0;1;20250509;;REGION_8;17;8;0.0370;1;3;8;839
LOAN_002561;T;CUST_00466;4;A;A;0;20250729;0;0;0;20250729;17880;17960;0;0;0;0;5.42;0;0;1;20250701;;REGION_17;17;10;0.0344;1;3;10;990
LOAN_002562;T;CUST_01423;4;A;A;44;20260318;10;9;3;20250418;231640;205680;2.63;2563.26;0;0;4.51;160.56;0;1;20250318;;REGION_5;17;9;0.0176;1;3;4;403
LOAN_002563;V;CUST_00019;4;A;A;0;20250912;1;1;0;20250912;12030;10790;0;0;0;0;5.42;0;0;1;20250629;;REGION_13;17;8;0.0419;1;3;13;717
LOAN_002564;T;CUST_01424;4;A;A;0;20260214;7;7;0;20250717;30770;25700;4.92;993.87;0;0;5.47;46.33;0;1;20250616;;REGION_1;17;6;0.0387;1;3;10;827
LOAN_002565;V;CUST_00034;4;A;A;0;20250902;0;0;0;20250902;51830;55640;0;0;0;0;4.82;0;0;1;20250619;;REGION_17;17;3;0.0247;1;3;13;174
LOAN_002566;T;CUST_01222;4;A;A;0;20250811;1;1;0;20250714;94060;80770;4.65;3206.87;0;0;4.74;153.51;0;1;20250613;;REGION_8;17;6;0.0473;1;3;2;482
LOAN_002567;V;CUST_01425;4;A;A;0;20260425;12;10;1;20250523;301020;272920;4.86;5238.19;0;0;5.40;212.21;0;1;20250425;;REGION_6;17;7;0.0361;1;3;1;271
LOAN_002568;T;CUST_01116;4;A;A;0;20251218;5;5;0;20250721;38470;44610;4.08;783.81;0;0;4.94;33.47;0;1;20250620;;REGION_14;17;3;0.0167;1;3;15;86
LOAN_002569;T;CUST_01426;4;A;A;0;20251207;6;6;0;20250710;54640;56120;0;0;0;0;5.06;0;0;1;20250609;;REGION_22;17;1;0.0357;1;3;10;773
LOAN_002570;T;CUST_01427;4;A;A;12;20250821;3;1;1;20250623;41300;22890;3.16;290.92;14.29;37.37;5.39;11.91;0;1;20250523;;REGION_6;17;9;0.0236;1;3;13;112
LOAN_002571;T;CUST_01428;4;A;A;0;20251028;4;3;0;20250728;25440;22220;5.00;150.37;0;0;4.64;7.74;0;1;20250630;;REGION_6;17;7;0.0233;1;3;13;690
LOAN_002572;T;CUST_00515;4;A;A;22;20251111;6;4;0;20250613;32760;24300;5.04;902.45;13.62;154.39;5.07;49.84;0;1;20250513;;REGION_6;17;5;0.0351;1;3;1;345
LOAN_002573;T;CUST_01429;4;A;A;78;20260319;12;8;3;20250418;220800;160570;2.77;2358.44;15.99;395.73;5.33;125.88;0;1;20250319;;REGION_6;17;3;0.0124;1;3;13;474
LOAN_002574;V;CUST_00019;4;A;A;0;20250901;1;1;0;20250901;41010;35320;0;0;0;0;5.31;0;0;1;20250618;;REGION_13;17;2;0.0417;1;3;6;970
LOAN_002575;T;CUST_01430;4;A;A;38;20260325;11;9;2;20250425;106400;81460;5.11;1063.69;0;0;4.92;57.88;0;1;20250325;;REGION_72;17;5;0.0195;1;3;3;773
LOAN_002576;T;CUST_01431;4;A;A;0;20251129;5;4;0;20250730;229640;205110;3.93;517.40;0;0;5.08;24.03;0;1;20250702;;REGION_1;17;3;0.0278;1;3;14;225
LOAN_002577;T;CUST_00026;4;A;A;0;20250723;2;1;0;20250620;26040;16140;4.49;374.66;16.03;46.01;5.50;16.20;0;1;20250522;;REGION_1;17;5;0.0451;1;3;10;752
LOAN_002578;V;CUST_00019;4;A;A;0;20250910;0;1;0;20250910;13350;11600;0;0;0;0;5.44;0;0;1;20250627;;REGION_13;17;10;0.0196;1;3;13;640
LOAN_002579;V;CUST_01432;4;A;A;0;20251229;6;6;0;20250729;438110;359030;6.17;2241.19;0;0;4.79;122.46;0;1;20250701;;REGION_21;17;5;0.0279;1;3;2;827
LOAN_002580;T;CUST_01433;4;A;A;0;20251212;6;5;0;20250715;43960;43540;0;0;14.68;0;4.61;0;0;1;20250614;;REGION_6;17;7;0.0477;1;3;12;757
LOAN_002581;T;CUST_01434;4;A;A;0;20260322;12;8;2;20250422;317710;229600;2.68;2763.89;15.55;406.53;4.67;164.96;0;1;20250322;;REGION_1;17;3;0.0376;1;3;11;404
LOAN_002582;V;CUST_01435;4;A;A;0;20251111;5;5;0;20250714;151170;176650;6.39;7620.83;0;0;5.27;288.61;0;1;20250613;;REGION_1;17;8;0.0292;1;3;15;945
LOAN_002583;T;CUST_01436;4;A;A;53;20260311;13;9;2;20250411;234850;155170;2.38;2942.51;0;0;5.27;150.65;0;1;20250311;;REGION_17;17;2;0.0489;1;3;5;351
LOAN_002584;T;CUST_01437;4;A;A;0;20260513;10;10;0;20250714;195940;183600;5.38;7603.11;15.35;1180.96;5.20;361.60;0;1;20250613;;REGION_6;17;10;0.0133;1;3;10;894
LOAN_002585;T;CUST_00054;4;A;A;0;20250906;1;1;0;20250906;7430;8850;0;0;0;0;5.25;0;0;1;20250623;;REGION_1;17;9;0.0108;1;3;12;921
LOAN_002586;T;CUST_01438;4;A;A;0;20260408;13;9;2;20250508;208550;155980;1.65;2877.47;14.88;407.67;5.09;144.14;0;1;20250408;;REGION_17;17;5;0.0312;1;3;1;379
LOAN_002587;V;CUST_00047;4;A;A;0;20250912;1;1;0;20250912;9540;10020;0;0;0;0;4.94;0;0;1;20250629;;REGION_1;17;8;0.0223;1;3;8;694
LOAN_002588;V;CUST_01439;4;A;A;0;20250929;3;2;0;20250730;979960;1051900;3.29;1761.24;0;0;4.96;108.75;0;1;20250702;;REGION_16;17;8;0.0205;1;3;3;940
LOAN_002589;T;CUST_00005;4;A;A;0;20250913;1;0;0;20250913;16430;14200;0;0;0;0;5.39;0;0;1;20250630;;REGION_5;17;7;0.0311;1;3;13;6
LOAN_002590;V;CUST_01440;4;A;A;0;20250907;2;3;0;20250710;168330;170440;6.55;9880.47;0;0;5.30;503.31;0;1;20250609;;REGION_22;17;9;0.0262;1;3;14;926
LOAN_002591;V;CUST_00034;4;A;A;0;20250906;1;0;0;20250906;35260;34540;0;0;0;0;4.59;0;0;1;20250623;;REGION_17;17;1;0.0360;1;3;1;103
LOAN_002592;V;CUST_00047;4;A;A;0;20250913;0;0;0;20250913;24780;26070;0;0;0;0;5.16;0;0;1;20250630;;REGION_1;17;2;0.0267;1;3;15;117
LOAN_002593;T;CUST_00691;4;A;A;0;20250823;2;1;0;20250725;15350;16970;4.10;174.22;0;0;4.91;8.28;0;1;20250625;;REGION_1;17;2;0.0216;1;3;4;350
LOAN_002594;V;CUST_01441;4;A;A;34;20260401;11;9;2;20250501;274860;278220;5.55;800.66;0;0;4.51;40.76;0;1;20250401;;REGION_6;17;2;0.0233;1;3;11;897
LOAN_002595;T;CUST_01442;4;A;A;0;20260423;12;9;2;20250523;146150;144850;2.67;1350.00;14.92;186.11;4.94;66.46;0;1;20250423;;REGION_1;17;9;0.0405;1;3;9;858
LOAN_002596;V;CUST_01443;4;A;A;0;20251030;12;4;8;20241129;246990;106830;6.25;452.20;0;0;5.46;21.45;0;1;20241030;;REGION_1;17;9;0.0103;1;3;14;112
LOAN_002597;V;CUST_01139;4;A;A;0;20250827;1;0;0;20250827;41350;49900;0;0;0;0;5.09;0;0;1;20250613;;REGION_60;17;1;0.0469;1;3;3;218
LOAN_002598;V;CUST_01444;4;A;A;84;20260314;11;8;2;20250414;209410;157110;2.46;2336.38;0;0;5.20;121.14;0;1;20250314;;REGION_63;17;3;0.0118;1;3;3;796
LOAN_002599;T;CUST_01445;4;A;A;0;20260526;12;10;1;20250626;64820;47620;4.89;703.16;0;0;5.20;32.73;0;1;20250526;;REGION_6;17;1;0.0166;1;3;4;81
LOAN_002600;T;CUST_01446;4;A;A;0;20260526;11;10;1;20250626;160450;121370;2.93;1129.38;0;0;5.11;49.50;0;1;20250526;;REGION_4;17;6;0.0158;1;3;12;171
LOAN_002601;T;CUST_01447;4;A;A;0;20260514;12;11;1;20250613;357820;388180;5.06;14566.26;16.16;2133.73;4.66;695.98;0;1;20250514;;REGION_6;17;4;0.0295;1;3;13;462
LOAN_002602;T;CUST_01448;4;A;A;0;20260318;11;9;3;20250418;139040;92870;2.81;1388.42;14.34;237.71;4.53;75.05;0;1;20250318;;REGION_4;17;9;0.0432;1;3;5;956
LOAN_002603;V;CUST_01449;4;A;A;40;20260328;11;9;2;20250425;280240;253770;2.89;1758.77;0;0;4.97;102.63;0;1;20250328;;REGION_6;17;10;0.0277;1;3;7;883
LOAN_002604;T;CUST_01450;4;A;A;1;20260302;11;8;3;20250402;53150;38110;2.61;32.96;0;0;4.65;1.60;0;1;20250302;;REGION_1;17;8;0.0409;1;3;7;228
LOAN_002605;T;CUST_01451;4;A;A;0;20251214;6;5;0;20250717;226640;216710;5.63;8601.55;0;0;4.57;488.19;0;1;20250616;;REGION_21;17;4;0.0496;1;3;3;785
LOAN_002606;T;CUST_01452;4;A;A;48;20260412;12;9;1;20250512;105580;74370;4.85;3099.22;0;0;4.79;157.18;0;1;20250412;;REGION_7;17;6;0.0471;1;3;4;855
LOAN_002607;T;CUST_01453;4;A;A;0;20260504;12;9;0;20250604;129820;95480;0;0;14.07;0;4.86;0;0;1;20250504;;REGION_6;17;5;0.0357;1;3;11;118
LOAN_002608;T;CUST_01454;4;A;A;0;20260329;11;8;3;20250428;360020;308600;3.96;2131.74;15.84;360.87;5.21;114.42;0;1;20250329;;REGION_7;17;10;0.0328;1;3;3;41
LOAN_002609;V;CUST_00038;4;A;A;0;20250909;0;1;0;20250909;11400;11230;0;0;0;0;4.96;0;0;1;20250626;;REGION_1;17;9;0.0324;1;3;15;623
LOAN_002610;V;CUST_00037;4;A;A;0;20250903;1;1;0;20250903;2480;2320;0;0;0;0;4.69;0;0;1;20250620;;REGION_1;17;3;0.0220;1;3;7;575
LOAN_002611;T;CUST_01455;4;A;A;0;20260327;12;8;3;20250425;91150;75040;2.83;685.48;15.06;92.44;5.27;36.60;0;1;20250327;;REGION_9;17;10;0.0319;1;3;10;614
LOAN_002612;V;CUST_00037;4;A;A;0;20250906;0;0;0;20250906;36730;39720;0;0;0;0;5.49;0;0;1;20250623;;REGION_1;17;9;0.0401;1;3;5;162
LOAN_002613;V;CUST_00037;4;A;A;0;20250905;1;1;0;20250905;40530;36430;0;0;0;0;4.76;0;0;1;20250622;;REGION_1;17;3;0.0108;1;3;9;188
LOAN_002614;T;CUST_00395;4;A;A;0;20251212;6;5;0;20250715;42830;57160;0;0;13.79;0;5.30;0;0;1;20250614;;REGION_1;17;7;0.0129;1;3;8;550
LOAN_002615;T;CUST_01456;4;A;A;0;20260420;12;9;1;20250520;17930;15630;0;0;0;0;4.54;0;0;1;20250420;;REGION_17;17;10;0.0260;1;3;8;327
LOAN_002616;V;CUST_00034;4;A;A;0;20250904;1;1;0;20250904;45410;43320;0;0;0;0;4.59;0;0;1;20250621;;REGION_17;17;8;0.0247;1;3;9;963
LOAN_002617;T;CUST_00542;4;A;A;0;20250824;0;0;0;20250824;25410;26840;0;0;0;0;5.17;0;0;1;20250610;;REGION_1;17;2;0.0198;1;3;9;580
LOAN_002618;V;CUST_00037;4;A;A;0;20250908;0;0;0;20250908;35570;34780;0;0;0;0;5.02;0;0;1;20250625;;REGION_1;17;9;0.0161;1;3;6;375
LOAN_002619;V;CUST_00001;4;A;A;0;20250908;0;0;0;20250908;57470;45990;0;0;0;0;5.08;0;0;1;20250625;;REGION_1;17;7;0.0437;1;3;11;378
LOAN_002620;V;CUST_00004;4;A;A;0;20250902;0;0;0;20250902;15470;13940;0;0;0;0;5.37;0;0;1;20250619;;REGION_4;17;2;0.0215;1;3;1;331
LOAN_002621;T;CUST_01457;4;A;A;0;20260412;13;10;2;20250512;160950;141830;2.78;2779.95;0;0;4.88;138.19;0;1;20250412;;REGION_22;17;4;0.0400;1;3;2;883
LOAN_002622;V;CUST_00013;4;A;A;0;20250905;0;1;0;20250905;22470;20020;0;0;0;0;4.85;0;0;1;20250622;;REGION_9;17;6;0.0464;1;3;14;912
LOAN_002623;T;CUST_01458;4;A;A;17;20260516;11;11;1;20250616;42940;41930;3.40;938.45;15.45;137.30;4.82;46.49;0;1;20250516;;REGION_43;17;2;0.0264;1;3;15;970
LOAN_002624;V;CUST_00001;4;A;A;0;20250907;1;0;0;20250907;46150;41410;0;0;0;0;5.23;0;0;1;20250624;;REGION_1;17;8;0.0190;1;3;1;492
LOAN_002625;T;CUST_00479;4;A;A;0;20260516;11;10;1;20250616;95700;88530;4.56;2613.93;0;0;5.03;160.93;0;1;20250516;;REGION_17;17;2;0.0329;1;3;4;607
LOAN_002626;V;CUST_00019;4;A;A;0;20250904;1;0;0;20250904;5240;5370;0;0;0;0;5.23;0;0;1;20250621;;REGION_13;17;2;0.0314;1;3;3;750
LOAN_002627;T;CUST_01459;4;A;A;0;20260501;19;9;7;20241129;200290;130740;5.86;480.13;0;0;4.72;25.78;0;1;20241030;;REGION_17;17;7;0.0169;1;3;14;488
LOAN_002628;T;CUST_01460;4;A;A;0;20251211;5;5;0;20250714;47990;44420;0;0;0;0;4.96;0;0;1;20250613;;REGION_4;17;8;0.0357;1;3;9;459
LOAN_002629;V;CUST_00034;4;A;A;0;20250913;0;1;0;20250913;15640;16110;0;0;0;0;4.89;0;0;1;20250630;;REGION_17;17;1;0.0204;1;3;15;313
LOAN_002630;V;CUST_00014;4;A;A;0;20250812;0;1;0;20250812;52130;47550;0;0;0;0;4.79;0;0;1;20250529;;REGION_1;17;5;0.0486;1;3;9;906
LOAN_002631;T;CUST_01461;4;A;A;0;20260519;12;10;0;20250619;49160;53110;5.47;1132.60;0;0;5.21;53.26;0;1;20250519;;REGION_33;17;4;0.0259;1;3;14;508
LOAN_002632;V;CUST_00082;4;A;A;0;20250824;1;1;0;20250824;3390;3150;0;0;0;0;5.12;0;0;1;20250610;;REGION_31;17;5;0.0256;1;3;2;601
LOAN_002633;T;CUST_01462;4;A;A;60;20260411;11;9;2;20250509;91790;93470;6.08;3596.67;0;0;5.40;187.46;0;1;20250411;;REGION_62;17;3;0.0272;1;3;9;365
LOAN_002634;V;CUST_00019;4;A;A;0;20250827;1;1;0;20250827;6450;6580;0;0;0;0;4.70;0;0;1;20250613;;REGION_13;17;7;0.0429;1;3;8;986
LOAN_002635;T;CUST_01463;4;A;A;37;20260501;11;9;2;20250530;38100;35970;3.94;154.08;0;0;5.33;8.05;0;1;20250501;;REGION_6;17;6;0.0309;1;3;2;154
LOAN_002636;V;CUST_00047;4;A;A;0;20250906;0;0;0;20250906;42770;44540;0;0;0;0;5.30;0;0;1;20250623;;REGION_1;17;10;0.0454;1;3;12;857
LOAN_002637;V;CUST_00019;4;A;A;0;20250905;0;1;0;20250905;12860;12960;0;0;0;0;4.69;0;0;1;20250622;;REGION_13;17;8;0.0382;1;3;12;887
LOAN_002638;T;CUST_01464;4;A;A;0;20260107;8;7;2;20250509;106140;91240;2.90;2228.72;14.85;337.52;4.50;106.46;0;1;20250409;;REGION_6;17;1;0.0348;1;3;10;568
LOAN_002639;T;CUST_01465;4;A;A;0;20260317;12;8;2;20250417;223930;164900;2.59;2721.55;13.86;360.83;5.42;138.99;0;1;20250317;;REGION_6;17;6;0.0157;1;3;4;499
LOAN_002640;V;CUST_01466;4;A;A;0;20260226;12;7;4;20250328;470920;380200;5.93;4577.91;0;0;4.71;256.85;0;1;20250226;;REGION_6;17;3;0.0299;1;3;15;456
LOAN_002641;V;CUST_00013;4;A;A;0;20250908;0;1;0;20250908;13380;14550;0;0;0;0;5.40;0;0;1;20250625;;REGION_9;17;6;0.0293;1;3;9;510
LOAN_002642;V;CUST_00001;4;A;A;0;20250908;1;1;0;20250908;35570;36940;0;0;0;0;4.99;0;0;1;20250625;;REGION_1;17;4;0.0340;1;3;4;544
LOAN_002643;V;CUST_01467;4;A;A;27;20260407;12;9;1;20250507;88390;81070;1.85;1623.75;0;0;4.65;67.81;0;1;20250407;;REGION_6;17;2;0.0169;1;3;15;777
LOAN_002644;T;CUST_01468;4;A;A;0;20260324;10;9;2;20250424;56220;34210;2.59;343.33;0;0;5.01;15.77;0;1;20250324;;REGION_22;17;8;0.0257;1;3;8;586
LOAN_002645;T;CUST_01072;4;A;A;0;20250925;3;2;0;20250725;12540;12350;5.03;103.84;0;0;5.15;6.83;0;1;20250628;;REGION_17;17;1;0.0099;1;3;2;632
LOAN_002646;V;CUST_00019;4;A;A;0;20250907;0;0;0;20250907;26350;29780;0;0;0;0;4.98;0;0;1;20250624;;REGION_13;17;2;0.0174;1;3;5;406
LOAN_002647;V;CUST_00019;4;A;A;0;20250913;1;0;0;20250913;7060;6530;0;0;0;0;5.43;0;0;1;20250630;;REGION_13;17;3;0.0338;1;3;12;509
LOAN_002648;V;CUST_00034;4;A;A;0;20250913;0;1;0;20250913;54220;51470;0;0;0;0;5.48;0;0;1;20250630;;REGION_17;17;1;0.0133;1;3;15;878
LOAN_002649;T;CUST_01469;4;A;A;0;20260522;11;10;0;20250620;301220;347530;5.27;7607.08;0;0;4.91;371.91;0;1;20250522;;REGION_52;17;2;0.0302;1;3;8;668
LOAN_002650;T;CUST_01470;4;A;A;50;20251007;5;3;2;20250509;37440;20930;4.59;1027.11;0;0;4.51;51.51;0;1;20250409;;REGION_6;17;7;0.0491;1;3;6;399
LOAN_002651;V;CUST_00019;4;A;A;0;20250909;0;1;0;20250909;7070;8500;0;0;0;0;4.56;0;0;1;20250626;;REGION_13;17;7;0.0296;1;3;1;712
LOAN_002652;V;CUST_00013;4;A;A;0;20250906;1;0;0;20250906;16310;15820;0;0;0;0;5.31;0;0;1;20250623;;REGION_9;17;2;0.0183;1;3;15;640
LOAN_002653;T;CUST_01471;4;A;A;0;20260206;8;8;1;20250608;208220;188330;3.91;5132.42;14.73;896.55;5.19;269.50;0;1;20250508;;REGION_26;17;8;0.0374;1;3;11;51
LOAN_002654;V;CUST_00034;4;A;A;0;20250904;0;0;0;20250904;25520;21300;0;0;0;0;4.50;0;0;1;20250621;;REGION_17;17;7;0.0226;1;3;7;446
LOAN_002655;V;CUST_01472;4;A;A;38;20260327;10;9;2;20250425;56870;42160;2.67;340.50;0;0;5.41;17.95;0;1;20250327;;REGION_21;17;5;0.0405;1;3;14;679
LOAN_002656;V;CUST_00001;4;A;A;0;20250902;1;1;0;20250902;23870;30960;0;0;0;0;5.04;0;0;1;20250619;;REGION_1;17;8;0.0361;1;3;11;894
LOAN_002657;T;CUST_01473;4;A;A;0;20251225;6;5;0;20250725;50550;52430;1.89;206.91;14.64;37.50;5.50;12.56;0;1;20250627;;REGION_6;17;9;0.0432;1;3;1;816
LOAN_002658;T;CUST_01474;4;A;A;0;20251224;5;6;0;20250725;52760;45460;2.07;237.19;0;0;5.16;14.29;0;1;20250626;;REGION_22;17;1;0.0450;1;3;10;163
LOAN_002659;T;CUST_00005;4;A;A;0;20250902;1;0;0;20250902;14260;15230;0;0;0;0;5.31;0;0;1;20250619;;REGION_5;17;4;0.0135;1;3;4;886
LOAN_002660;T;CUST_01475;4;A;A;0;20260409;13;9;2;20250509;130170;115810;1.69;2038.47;15.57;245.68;4.61;105.56;0;1;20250409;;REGION_29;17;7;0.0153;1;3;14;833
LOAN_002661;V;CUST_00034;4;A;A;0;20250912;0;1;0;20250912;48210;48280;0;0;0;0;4.99;0;0;1;20250629;;REGION_17;17;7;0.0115;1;3;11;379
LOAN_002662;T;CUST_01476;4;A;A;61;20260312;13;9;3;20250411;51670;43210;2.36;687.30;0;0;4.94;35.06;0;1;20250312;;REGION_22;17;10;0.0517;1;3;4;881
LOAN_002663;V;CUST_01477;4;A;A;74;20260320;12;9;3;20250418;203540;142570;2.71;2069.82;0;0;4.68;103.88;0;1;20250320;;REGION_45;17;4;0.0356;1;3;5;928
LOAN_002664;T;CUST_01478;4;A;A;0;20250830;2;1;0;20250702;14910;9640;4.83;29.16;0;0;4.52;1.69;0;1;20250601;;REGION_6;17;9;0.0216;1;3;12;150
LOAN_002665;V;CUST_00013;4;A;A;0;20250906;0;0;0;20250906;13830;13330;0;0;0;0;4.59;0;0;1;20250623;;REGION_9;7;9;0.0368;1;3;2;765
LOAN_002666;V;CUST_01139;4;A;A;0;20250903;0;1;0;20250903;27740;28630;0;0;0;0;4.97;0;0;1;20250620;;REGION_60;7;8;0.0236;1;3;10;698
LOAN_002667;V;CUST_01479;4;A;A;0;20250918;5;2;2;20250418;251650;117760;5.84;4088.61;0;0;5.29;235.62;0;1;20250320;;REGION_1;7;7;0.0415;1;3;12;462
LOAN_002668;T;CUST_01480;4;A;A;43;20260324;10;8;2;20250424;103900;76680;5.21;1325.93;13.63;175.52;5.15;76.76;0;1;20250324;;REGION_3;7;9;0.0207;1;3;3;234
LOAN_002669;V;CUST_00019;4;A;A;0;20250912;1;1;0;20250912;11920;10650;0;0;0;0;5.11;0;0;1;20250629;;REGION_13;7;1;0.0306;1;3;7;194
